index,Country,ObservationDate,Confirmed,Deaths,Recovered,Cases,R,D
15336,Kyrgyzstan,04/13/2020,419,5,67,419,67,5
15337,Latvia,04/13/2020,655,5,16,655,16,5
15338,Lebanon,04/13/2020,632,20,80,632,80,20
15339,Liberia,04/13/2020,59,6,4,59,4,6
15340,Liechtenstein,04/13/2020,79,1,55,79,55,1
15341,Lithuania,04/13/2020,1062,24,101,1062,101,24
15342,Luxembourg,04/13/2020,3292,69,500,3292,500,69
15343,Madagascar,04/13/2020,106,0,21,106,21,0
15344,Malaysia,04/13/2020,4817,77,2276,4817,2276,77
15345,Maldives,04/13/2020,20,0,14,20,14,0
15346,Malta,04/13/2020,384,3,44,384,44,3
15347,Mauritania,04/13/2020,7,1,2,7,2,1
15348,Mauritius,04/13/2020,324,9,42,324,42,9
15349,Mexico,04/13/2020,5014,332,1843,5014,1843,332
15350,Moldova,04/13/2020,1712,35,107,1712,107,35
15351,Monaco,04/13/2020,93,1,6,93,6,1
15352,Mongolia,04/13/2020,17,0,4,17,4,0
15353,Montenegro,04/13/2020,274,3,5,274,5,3
15354,Morocco,04/13/2020,1763,126,203,1763,203,126
15355,Namibia,04/13/2020,16,0,3,16,3,0
15356,Nepal,04/13/2020,14,0,1,14,1,0
15357,Netherlands,04/13/2020,26710,2833,295,26710,295,2833
15358,New Zealand,04/13/2020,1349,5,546,1349,546,5
15359,Nicaragua,04/13/2020,9,1,4,9,4,1
15360,Niger,04/13/2020,529,12,75,529,75,12
15361,Nigeria,04/13/2020,343,10,91,343,91,10
15362,North Macedonia,04/13/2020,854,38,44,854,44,38
15363,Norway,04/13/2020,6603,134,32,6603,32,134
15364,Oman,04/13/2020,727,4,124,727,124,4
15365,Pakistan,04/13/2020,5496,93,1095,5496,1095,93
15366,Panama,04/13/2020,3400,87,29,3400,29,87
15367,Papua New Guinea,04/13/2020,2,0,0,2,0,0
15368,Paraguay,04/13/2020,147,6,22,147,22,6
15369,Peru,04/13/2020,9784,216,2642,9784,2642,216
15370,Philippines,04/13/2020,4932,315,242,4932,242,315
15371,Poland,04/13/2020,6934,245,487,6934,487,245
15372,Portugal,04/13/2020,16934,535,277,16934,277,535
15373,Qatar,04/13/2020,3231,7,334,3231,334,7
15374,Romania,04/13/2020,6633,331,914,6633,914,331
15375,Russia,04/13/2020,18328,148,1470,18328,1470,148
15376,Rwanda,04/13/2020,127,0,42,127,42,0
15377,Saint Lucia,04/13/2020,15,0,4,15,4,0
15378,Saint Vincent and the Grenadines,04/13/2020,12,0,1,12,1,0
15379,San Marino,04/13/2020,356,35,53,356,53,35
15380,Saudi Arabia,04/13/2020,4934,65,805,4934,805,65
15381,Senegal,04/13/2020,291,2,178,291,178,2
15382,Serbia,04/13/2020,4054,85,0,4054,0,85
15383,Seychelles,04/13/2020,11,0,0,11,0,0
15384,Singapore,04/13/2020,2918,9,586,2918,586,9
15385,Slovakia,04/13/2020,769,2,107,769,107,2
15386,Slovenia,04/13/2020,1212,55,152,1212,152,55
15387,Somalia,04/13/2020,60,2,2,60,2,2
15388,South Africa,04/13/2020,2272,27,410,2272,410,27
15389,Spain,04/13/2020,170099,17756,64727,170099,64727,17756
15390,Sri Lanka,04/13/2020,217,7,56,217,56,7
15391,Sudan,04/13/2020,29,4,4,29,4,4
15392,Suriname,04/13/2020,10,1,6,10,6,1
15393,Sweden,04/13/2020,10948,919,381,10948,381,919
15394,Switzerland,04/13/2020,25688,1138,13700,25688,13700,1138
15395,Taiwan,04/13/2020,393,6,109,393,109,6
15396,Tanzania,04/13/2020,49,3,7,49,7,3
15397,Thailand,04/13/2020,2579,40,1288,2579,1288,40
15398,Togo,04/13/2020,77,3,29,77,29,3
15399,Trinidad and Tobago,04/13/2020,113,8,16,113,16,8
15400,Tunisia,04/13/2020,726,34,43,726,43,34
15401,Turkey,04/13/2020,61049,1296,3957,61049,3957,1296
15402,Uganda,04/13/2020,54,0,7,54,7,0
15403,Ukraine,04/13/2020,3102,93,97,3102,97,93
15404,United Arab Emirates,04/13/2020,4521,25,852,4521,852,25
15405,United Kingdom,04/13/2020,89570,13047,304,89570,304,13047
15406,Uruguay,04/13/2020,480,8,231,480,231,8
15407,US,04/13/2020,580619,27870,43482,580619,43482,27870
15408,Uzbekistan,04/13/2020,998,4,85,998,85,4
15409,Venezuela,04/13/2020,189,9,110,189,110,9
15410,Vietnam,04/13/2020,265,0,146,265,146,0
15411,Zambia,04/13/2020,45,2,30,45,30,2
15412,Zimbabwe,04/13/2020,17,3,0,17,0,3
15413,Dominica,04/13/2020,16,0,8,16,8,0
15414,Grenada,04/13/2020,14,0,0,14,0,0
15415,Mozambique,04/13/2020,21,0,2,21,2,0
15416,Syria,04/13/2020,25,2,5,25,5,2
15417,Timor-Leste,04/13/2020,4,0,1,4,1,0
15418,Belize,04/13/2020,18,2,0,18,0,2
15419,Laos,04/13/2020,19,0,0,19,0,0
15420,Libya,04/13/2020,26,1,9,26,9,1
15421,West Bank and Gaza,04/13/2020,308,2,58,308,58,2
15422,Guinea-Bissau,04/13/2020,38,0,0,38,0,0
15423,Mali,04/13/2020,123,10,26,123,26,10
15424,Saint Kitts and Nevis,04/13/2020,12,0,0,12,0,0
15425,Kosovo,04/13/2020,283,7,58,283,58,7
15426,Burma,04/13/2020,62,4,2,62,2,4
15427,MS Zaandam,04/13/2020,9,2,0,9,0,2
15428,Botswana,04/13/2020,13,1,0,13,0,1
15429,Burundi,04/13/2020,5,1,0,5,0,1
15430,Sierra Leone,04/13/2020,10,0,0,10,0,0
15431,Malawi,04/13/2020,16,2,0,16,0,2
15432,South Sudan,04/13/2020,4,0,0,4,0,0
15433,Western Sahara,04/13/2020,6,0,0,6,0,0
15434,Sao Tome and Principe,04/13/2020,4,0,0,4,0,0
15435,Yemen,04/13/2020,1,0,0,1,0,0
15436,Comoros,04/13/2020,0,0,0,0,0,0
15437,Tajikistan,04/13/2020,0,0,0,0,0,0
15438,Afghanistan,04/14/2020,714,23,40,714,40,23
15439,Albania,04/14/2020,475,24,248,475,248,24
15440,Algeria,04/14/2020,2070,326,691,2070,691,326
15441,Andorra,04/14/2020,659,31,128,659,128,31
15442,Angola,04/14/2020,19,2,5,19,5,2
15443,Antigua and Barbuda,04/14/2020,23,2,3,23,3,2
15444,Argentina,04/14/2020,2277,102,559,2277,559,102
15445,Armenia,04/14/2020,1067,16,265,1067,265,16
15446,Australia,04/14/2020,20641,446,9819,20641,9819,446
15447,Azerbaijan,04/14/2020,1197,13,351,1197,351,13
15448,Bahamas,04/14/2020,49,8,6,49,6,8
15449,Bahrain,04/14/2020,1528,7,645,1528,645,7
15450,Bangladesh,04/14/2020,1012,46,42,1012,42,46
15451,Barbados,04/14/2020,72,4,13,72,13,4
15452,Belarus,04/14/2020,3281,33,203,3281,203,33
15453,Belgium,04/14/2020,31119,4157,6868,31119,6868,4157
15454,Benin,04/14/2020,35,1,18,35,18,1
15455,Bhutan,04/14/2020,5,0,2,5,2,0
15456,Bolivia,04/14/2020,354,28,6,354,6,28
15457,Bosnia and Herzegovina,04/14/2020,1083,40,236,1083,236,40
15458,Brazil,04/14/2020,25262,1532,3046,25262,3046,1532
15459,Brunei,04/14/2020,136,1,107,136,107,1
15460,Bulgaria,04/14/2020,713,35,81,713,81,35
15461,Burkina Faso,04/14/2020,528,30,177,528,177,30
15462,Cabo Verde,04/14/2020,11,1,1,11,1,1
15463,Cambodia,04/14/2020,122,0,91,122,91,0
15464,Cameroon,04/14/2020,848,14,130,848,130,14
15465,Canada,04/14/2020,27035,901,8210,27035,8210,901
15466,Central African Republic,04/14/2020,11,0,4,11,4,0
15467,Chad,04/14/2020,23,0,2,23,2,0
15468,Chile,04/14/2020,7917,92,2646,7917,2646,92
15469,China,04/14/2020,83306,3345,78200,83306,78200,3345
15470,Colombia,04/14/2020,2979,127,354,2979,354,127
15471,Congo (Brazzaville),04/14/2020,60,5,5,60,5,5
15472,Congo (Kinshasa),04/14/2020,241,20,20,241,20,20
15473,Costa Rica,04/14/2020,618,3,66,618,66,3
15474,Cote d'Ivoire,04/14/2020,638,6,114,638,114,6
15475,Croatia,04/14/2020,1704,31,415,1704,415,31
15476,Diamond Princess,04/14/2020,712,12,639,712,639,12
15477,Cuba,04/14/2020,766,21,132,766,132,21
15478,Cyprus,04/14/2020,695,12,65,695,65,12
15479,Czechia,04/14/2020,6111,161,642,6111,642,161
15480,Denmark,04/14/2020,6706,299,2689,6706,2689,299
15481,Djibouti,04/14/2020,363,2,53,363,53,2
15482,Dominican Republic,04/14/2020,3286,183,162,3286,162,183
15483,Ecuador,04/14/2020,7603,369,696,7603,696,369
15484,Egypt,04/14/2020,2350,178,589,2350,589,178
15485,El Salvador,04/14/2020,149,6,25,149,25,6
15486,Equatorial Guinea,04/14/2020,41,0,4,41,4,0
15487,Eritrea,04/14/2020,34,0,0,34,0,0
15488,Estonia,04/14/2020,1373,31,115,1373,115,31
15489,Eswatini,04/14/2020,15,0,8,15,8,0
15490,Ethiopia,04/14/2020,82,3,14,82,14,3
15491,Fiji,04/14/2020,16,0,0,16,0,0
15492,Finland,04/14/2020,3161,64,300,3161,300,64
15493,France,04/14/2020,130365,15731,28805,130365,28805,15731
15494,Gabon,04/14/2020,57,1,1,57,1,1
15495,Gambia,04/14/2020,9,1,2,9,2,1
15496,Georgia,04/14/2020,300,3,69,300,69,3
15497,Germany,04/14/2020,131359,3294,68200,131359,68200,3294
15498,Ghana,04/14/2020,636,8,17,636,17,8
15499,Greece,04/14/2020,2170,101,269,2170,269,101
15500,Guatemala,04/14/2020,167,5,19,167,19,5
15501,Guinea,04/14/2020,363,0,31,363,31,0
15502,Guyana,04/14/2020,47,6,8,47,8,6
15503,Haiti,04/14/2020,40,3,0,40,0,3
15504,Holy See,04/14/2020,8,0,2,8,2,0
15505,Honduras,04/14/2020,407,26,7,407,7,26
15506,Hungary,04/14/2020,1512,122,122,1512,122,122
15507,Iceland,04/14/2020,1720,8,989,1720,989,8
15508,India,04/14/2020,11487,393,1359,11487,1359,393
15509,Indonesia,04/14/2020,4839,459,426,4839,426,459
15510,Iran,04/14/2020,74877,4683,48129,74877,48129,4683
15511,Iraq,04/14/2020,1400,78,766,1400,766,78
15512,Ireland,04/14/2020,11479,406,25,11479,25,406
15513,Israel,04/14/2020,12046,123,2195,12046,2195,123
15514,Italy,04/14/2020,162488,21067,37130,162488,37130,21067
15515,Jamaica,04/14/2020,73,4,19,73,19,4
15516,Japan,04/14/2020,7645,143,799,7645,799,143
15517,Jordan,04/14/2020,397,7,235,397,235,7
15518,Kazakhstan,04/14/2020,1232,14,203,1232,203,14
15519,Kenya,04/14/2020,216,9,41,216,41,9
15520,"Korea, South",04/14/2020,10564,222,7534,10564,7534,222
15521,Kuwait,04/14/2020,1355,3,176,1355,176,3
15522,Kyrgyzstan,04/14/2020,430,5,71,430,71,5
15523,Latvia,04/14/2020,657,5,16,657,16,5
15524,Lebanon,04/14/2020,641,21,80,641,80,21
15525,Liberia,04/14/2020,59,6,4,59,4,6
15526,Liechtenstein,04/14/2020,79,1,55,79,55,1
15527,Lithuania,04/14/2020,1070,29,101,1070,101,29
15528,Luxembourg,04/14/2020,3307,67,500,3307,500,67
15529,Madagascar,04/14/2020,108,0,23,108,23,0
15530,Malaysia,04/14/2020,4987,82,2478,4987,2478,82
15531,Maldives,04/14/2020,20,0,16,20,16,0
15532,Malta,04/14/2020,393,3,44,393,44,3
15533,Mauritania,04/14/2020,7,1,2,7,2,1
15534,Mauritius,04/14/2020,324,9,51,324,51,9
15535,Mexico,04/14/2020,5399,406,1964,5399,1964,406
15536,Moldova,04/14/2020,1934,40,134,1934,134,40
15537,Monaco,04/14/2020,93,1,6,93,6,1
15538,Mongolia,04/14/2020,30,0,5,30,5,0
15539,Montenegro,04/14/2020,283,4,46,283,46,4
15540,Morocco,04/14/2020,1888,126,217,1888,217,126
15541,Namibia,04/14/2020,16,0,3,16,3,0
15542,Nepal,04/14/2020,16,0,1,16,1,0
15543,Netherlands,04/14/2020,27580,2955,297,27580,297,2955
15544,New Zealand,04/14/2020,1366,9,628,1366,628,9
15545,Nicaragua,04/14/2020,9,1,4,9,4,1
15546,Niger,04/14/2020,570,14,90,570,90,14
15547,Nigeria,04/14/2020,373,11,99,373,99,11
15548,North Macedonia,04/14/2020,908,44,86,908,86,44
15549,Norway,04/14/2020,6623,139,32,6623,32,139
15550,Oman,04/14/2020,813,4,130,813,130,4
15551,Pakistan,04/14/2020,5837,96,1378,5837,1378,96
15552,Panama,04/14/2020,3472,94,61,3472,61,94
15553,Papua New Guinea,04/14/2020,2,0,0,2,0,0
15554,Paraguay,04/14/2020,159,7,22,159,22,7
15555,Peru,04/14/2020,10303,230,2869,10303,2869,230
15556,Philippines,04/14/2020,5223,335,295,5223,295,335
15557,Poland,04/14/2020,7202,263,618,7202,618,263
15558,Portugal,04/14/2020,17448,567,347,17448,347,567
15559,Qatar,04/14/2020,3428,7,373,3428,373,7
15560,Romania,04/14/2020,6879,351,1051,6879,1051,351
15561,Russia,04/14/2020,21102,170,1694,21102,1694,170
15562,Rwanda,04/14/2020,134,0,49,134,49,0
15563,Saint Lucia,04/14/2020,15,0,11,15,11,0
15564,Saint Vincent and the Grenadines,04/14/2020,12,0,1,12,1,0
15565,San Marino,04/14/2020,371,36,53,371,53,36
15566,Saudi Arabia,04/14/2020,5369,73,889,5369,889,73
15567,Senegal,04/14/2020,299,2,183,299,183,2
15568,Serbia,04/14/2020,4465,94,0,4465,0,94
15569,Seychelles,04/14/2020,11,0,0,11,0,0
15570,Singapore,04/14/2020,3252,10,611,3252,611,10
15571,Slovakia,04/14/2020,835,2,113,835,113,2
15572,Slovenia,04/14/2020,1220,56,152,1220,152,56
15573,Somalia,04/14/2020,60,2,2,60,2,2
15574,South Africa,04/14/2020,2415,27,410,2415,410,27
15575,Spain,04/14/2020,172541,18056,67504,172541,67504,18056
15576,Sri Lanka,04/14/2020,233,7,61,233,61,7
15577,Sudan,04/14/2020,32,5,4,32,4,5
15578,Suriname,04/14/2020,10,1,6,10,6,1
15579,Sweden,04/14/2020,11445,1033,381,11445,381,1033
15580,Switzerland,04/14/2020,25936,1174,13700,25936,13700,1174
15581,Taiwan,04/14/2020,393,6,124,393,124,6
15582,Tanzania,04/14/2020,53,3,7,53,7,3
15583,Thailand,04/14/2020,2613,41,1405,2613,1405,41
15584,Togo,04/14/2020,77,3,32,77,32,3
15585,Trinidad and Tobago,04/14/2020,113,8,17,113,17,8
15586,Tunisia,04/14/2020,747,34,43,747,43,34
15587,Turkey,04/14/2020,65111,1403,4799,65111,4799,1403
15588,Uganda,04/14/2020,55,0,8,55,8,0
15589,Ukraine,04/14/2020,3372,98,119,3372,119,98
15590,United Arab Emirates,04/14/2020,4933,28,933,4933,933,28
15591,United Kingdom,04/14/2020,94845,14095,323,94845,323,14095
15592,Uruguay,04/14/2020,483,8,248,483,248,8
15593,US,04/14/2020,607670,30262,47763,607670,47763,30262
15594,Uzbekistan,04/14/2020,1165,4,99,1165,99,4
15595,Venezuela,04/14/2020,189,9,110,189,110,9
15596,Vietnam,04/14/2020,266,0,169,266,169,0
15597,Zambia,04/14/2020,45,2,30,45,30,2
15598,Zimbabwe,04/14/2020,17,3,0,17,0,3
15599,Dominica,04/14/2020,16,0,8,16,8,0
15600,Grenada,04/14/2020,14,0,0,14,0,0
15601,Mozambique,04/14/2020,28,0,2,28,2,0
15602,Syria,04/14/2020,29,2,5,29,5,2
15603,Timor-Leste,04/14/2020,6,0,1,6,1,0
15604,Belize,04/14/2020,18,2,0,18,0,2
15605,Laos,04/14/2020,19,0,1,19,1,0
15606,Libya,04/14/2020,35,1,9,35,9,1
15607,West Bank and Gaza,04/14/2020,308,2,62,308,62,2
15608,Guinea-Bissau,04/14/2020,38,0,0,38,0,0
15609,Mali,04/14/2020,144,13,34,144,34,13
15610,Saint Kitts and Nevis,04/14/2020,14,0,0,14,0,0
15611,Kosovo,04/14/2020,387,8,66,387,66,8
